a.trip_identifier,a.driver_identifier,a.vehicle_identifier,b.risk_segment,a.trip_status,a.begintrip_timestamp_local,a.endtrip_timestamp_local,c.distance_miles_p3,c.trip_fare
20d2199f-43ce-41ae-add8-7f18cdebc63a,45b3eb2f-481f-40a4-8d17-437a85c3bfdd,ad5b2f20-bc51-470e-9a44-e72d94c6a279,P2P,completed,3/18/2021 9:25,3/18/2021 10:08,1.804396237,0.730656141
326ece5d-6428-4f1f-aae9-1025ba2e00e4,49681802-b28f-47e3-be7b-bc9ad0415953,c96c741d-2ffb-4bd8-b64c-0132edb6e178,P2P,completed,10/1/2020 20:02,10/1/2020 20:13,0.848767,0.712825819
3840153d-eb7e-4c4f-b463-ca3d1742b19f,15ac74f2-2ab0-4bf0-b624-7ca2098c1ec2,230086e7-5df8-4f0f-b8be-2f06ca673b3c,P2P,completed,10/11/2020 13:09,10/11/2020 13:58,2.346627391,2.521434761
3ab4c552-c61e-444f-90b0-77dab610ed8b,31c16f30-071a-404c-b3bb-7b72b2507215,b12576f7-424b-4ba3-af7d-a0934c3eae8e,P2P,completed,9/13/2019 23:02,9/13/2019 23:04,16.52226012,4.500219467
701c483c-a1cf-469b-aeee-44e7287b6d86,46ef322c-b913-4c61-8aa3-53ddb5e2b1b0,333116db-e61b-46b2-831e-a5e296481eae,P2P,completed,11/15/2020 1:34,11/15/2020 2:18,3.69543654,1.320334551
77ad04b4-39df-429d-92b8-650c06b3d4a2,b945575c-ae70-423f-a2ff-134b2722102d,98051c3b-bff0-462b-a0d4-5dca2c124cb8,P2P,completed,5/22/2020 12:25,5/22/2020 12:27,17.10058537,6.938379955
8a085a41-0852-4483-a96d-a3f20a2ede58,e5f5c426-cef0-4a90-8167-38ff7da84803,650ec257-933a-4883-a00d-e988089391bc,P2P,completed,7/23/2019 14:59,7/23/2019 15:50,4.514655017,4.84418797
9019b511-f457-4d36-9b12-fd79eaf0c868,3dd5fcc6-3265-4997-a0a6-091ca5240047,901f8044-bba7-3760-80d6-a512d4d826ad,P2P,completed,6/11/2021 18:35,6/11/2021 19:34,2.344571957,1.133596347
99fda156-1a04-4f42-b441-698a02a0e811,3fca72b3-1ce1-4913-b978-3efcae3bdda2,01c50660-c783-40f1-96c7-c7d2464ff0e4,P2P,completed,3/12/2020 15:10,3/12/2020 15:36,3.668723902,1.111296043
a8f3856b-7d32-4621-b78e-8fafd9819c3a,6d3cfff5-e8b8-49c4-966c-d67bbea0f2ac,82cd8838-ea6b-4521-9498-5b1b7272d309,P2P,completed,8/25/2019 17:01,8/25/2019 17:30,4.264692602,1.906609001
c67e2af4-f8c6-4570-a02c-a3462183472c,ae37510b-77f7-4d71-9287-75543d0f65b0,06142fab-44bb-42f7-b5fb-f7349256f5bd,P2P,completed,7/12/2019 19:29,7/12/2019 20:19,4.391252212,4.481954592
f1c60c47-835f-4e7e-9d41-bf143d0ae5f6,163fc5f3-ea88-49ec-8b64-03a9e5ee8099,eab4a68e-d1c8-4811-811c-25704d97d511,P2P,completed,1/23/2021 18:12,1/23/2021 18:37,2.690405643,2.177120015
f32221cf-92a4-4174-a494-84b2077ab388,bdea6f97-757b-4312-b5cd-45f7ab2ccec2,544a884f-a860-4b2b-98dc-311600d4cc02,P2P,completed,6/17/2019 17:36,6/17/2019 18:13,8.077730719,3.880356655
f413c218-d870-4351-a136-1f6a42e89a2a,8ba5713e-c1e8-4bf0-a2e1-ff36e32cdea4,a61f2232-6ba7-4b9e-a8b8-ee240ea27411,P2P,completed,11/12/2019 23:46,11/13/2019 0:35,14.82333698,14.88012157
fe226e6b-a0a2-4919-893c-a054ef2bef4d,4b6913dc-f70d-4c84-8625-0cc282e87ef6,3e6416b6-7817-41e8-86b3-a36e7e549fb4,P2P,completed,6/18/2019 17:00,6/18/2019 17:30,5.018527807,1.264440534
8e2b068f-641d-4f28-ba6e-a9aff7c747d9,26631a55-36fd-4bb3-b591-d3ec1b8b0b8a,dc25b3ee-4be6-4f30-929e-633edd54a172,Eats,completed,10/9/2021 21:52,10/9/2021 22:18,14.19,3.05359208
1df0c44d-3ae4-4825-81e1-4131c9d72e49,d4e13b60-f5d5-400f-8ad1-7c46f641fdd6,bc40c8db-7a9e-40ad-8849-0c85e95ac5a6,Eats,completed,3/10/2021 20:23,3/10/2021 20:51,5.9,1.586458346
ba97cbfd-0d36-4c05-802d-43b4da1057f8,2d3b38b4-afde-4c9c-993f-0019005002d6,56bf3c09-df48-4cbe-ad26-71dac8b489ef,Eats,completed,9/1/2021 14:00,9/1/2021 14:16,1.71,0.779105031
f1867c6a-d1d5-496d-b747-2a32f0e0b7bb,763aac23-b97f-48b0-b169-92028f39b6f1,95422a32-63b5-4f64-9cd4-76c1b7dd326b,Eats,completed,6/24/2020 20:08,6/24/2020 20:40,0.59,0.133589768
403d4833-0230-422d-a32b-f4cd7b2afc4c,6e3403fc-b7b2-48d5-b1b3-87427451c39d,a4441a23-60a6-4c17-b594-6821e3f66052,Eats,completed,3/7/2020 13:36,3/7/2020 14:09,1.58,0.35095738
4b64834e-df95-4375-a5e8-1e3b511172aa,d68b3888-20d2-4649-861c-709f310aa18c,d9a9468f-f257-4837-b4e8-5587bac69d70,Eats,completed,5/27/2021 11:44,5/27/2021 12:02,0.54,0.139828771
cb1d63b8-b2c7-4b6c-b747-042cf456ea6e,736b086a-8687-40a0-a5be-c4ba0489f68f,91b70e06-fb19-4197-8cfc-4c45477a42bb,Eats,completed,5/12/2020 14:29,5/12/2020 15:25,3.48,1.380684051
3bbce70c-3894-4847-a34a-4d30fa9c71e1,0aa4eafa-6cdd-4e94-b728-95e1dae5a3b5,74538464-b8e0-4e64-b01a-3350b8cda205,Eats,completed,11/15/2019 10:14,11/15/2019 10:19,3.2,1.451582436
4ded35cf-e849-4b5d-a42d-316a560e95ac,6b5b4b4c-f2e0-4021-a1a2-48b62fec602f,4635461b-45a8-4fa1-9e4f-09af26090b02,Eats,completed,5/26/2021 12:14,5/26/2021 12:38,2.45,0.494445914
b0104de9-e8ee-4c26-bae8-4da519d808de,c378c3e7-5c22-47e7-b98f-a07364aee771,0d3fc0f1-443e-4b7e-8f0b-5d4334ca7414,Eats,completed,12/5/2020 19:26,12/5/2020 20:16,5.49,2.587749872
8ee3994b-fc1b-4d03-bc45-edc8bc6143c8,7df34a01-b788-4ea6-b889-49756d9eadef,7e44715d-2083-49ff-851c-7cd0c21d138b,Eats,completed,1/13/2022 13:09,1/13/2022 14:05,50,22.57369152
557262ef-d43d-4658-b3b4-1338bcfb978f,cf1ab404-c605-4759-8df7-5c600d978b6a,9c5f3526-1353-4779-8a1d-7fb20e2217ce,Eats,completed,5/10/2020 23:13,5/11/2020 0:03,2.29,2.778472765
04fc3d15-6833-443f-bca8-5a783e4a1122,ce8650f1-f7ad-4a0c-ab50-8162619cc782,b7e328cc-47af-41cb-afbb-77881dd12d16,Eats,completed,2/9/2022 13:33,2/9/2022 14:19,2.5,1.589345599
f70f6330-3846-4ef9-92b3-14be1ffe1f89,cacc5cfa-05bd-4847-89cf-5d4529a458e4,ab7792a6-815f-414b-a203-a069556227b9,Eats,completed,8/29/2020 21:11,8/29/2020 21:37,6.29,3.153528666
b743cd88-3e5a-4a60-ba98-e467408719fb,08ae88f2-142e-447c-aced-31211e29df87,080568ea-b7c3-46a3-9df6-61809df9060a,Eats,completed,10/7/2020 10:39,10/7/2020 11:01,2.04,3.084431771
21b89713-0a90-4847-9075-e7a6f209bf09,fd43c560-6690-409a-83d2-a37b85f140d5,df368761-dd47-464c-a6c5-23281a3f1b1b,Eats,completed,9/8/2019 23:08,9/8/2019 23:45,0.2,2.327496456
1efc4880-2cc2-463e-8a8f-4adeefc9d9b3,cacc5cfa-05bd-4847-89cf-5d4529a458e4,ab7792a6-815f-414b-a203-a069556227b9,Eats,completed,7/13/2019 19:46,7/13/2019 20:37,1.17,2.703524312
21a1e53c-e5c2-4d1c-92eb-cda003aaf34a,55d8878d-955a-4dfa-931a-023351aecf25,4072eca0-1cc3-4719-9b43-7bd1e7fc0267,Eats,completed,9/7/2021 10:07,9/7/2021 10:11,1.88,2.701519135
6cf68eea-bcf1-466e-9913-0b14eac5471b,99ca0290-2b1d-4859-8558-1bb845ed004c,6cf6c3f2-4981-45ce-9646-7d0e4d5dcdfe,Eats,completed,5/2/2020 1:09,5/2/2020 1:14,1.09,1.475747994
70a835b8-b0e3-459f-872c-82ea879bedff,bb6e72bd-5933-4675-be00-706a328435f4,e4ee8537-7d6d-49a9-8bb3-7843d1e00c64,Eats,completed,10/23/2019 12:33,10/23/2019 13:17,2.15,3.501464208
f22b5b8e-6c1c-4699-a1be-17fd51599c3b,2027ce19-bd67-48c9-81b1-745f62a3e6fc,d31f16b9-8719-454b-a0be-b253b00ba721,Eats,completed,7/19/2019 15:25,7/19/2019 15:28,0.73,1.644034563
0c744c33-77c5-4b2d-b51f-ee764a749433,c78a251a-d8dd-49a9-a384-ab33abd95991,7e7fe0be-feab-43a8-866e-594c61a144fe,Eats,completed,2/20/2020 18:40,2/20/2020 19:04,1.82,1.715646896
ab29a9c2-9236-4b6c-9e94-9d50ce22274b,ba4a4bf2-26e4-4666-932b-cb560e4e6e90,89466cd3-d383-411a-ad60-23a05176fda7,Eats,completed,12/27/2019 9:54,12/27/2019 10:38,0.76,1.229770682
8b2a60b5-fdd3-4d85-8270-45d2e770c145,206d2d64-a529-45d0-96ea-af69e2e9918b,edceac88-8027-490c-b604-72107f4e9056,Eats,completed,11/20/2021 21:38,11/20/2021 21:59,3.28,3.3820047
ced0acd6-8e02-4198-99d4-849d92850644,9aa8b00d-3c18-46a1-b7e5-eba2aafe14e9,c1063e6a-e3dd-491a-a5e0-a8fff4513919,Eats,completed,8/3/2021 18:47,8/3/2021 19:07,1.08,1.232395954
e56d1155-a656-4cd7-a7c0-caabe2db94db,2f6c2c49-4666-4bed-bc17-0464f71afe60,7a9027fb-4461-4eb9-8e96-c130f0ac8151,Eats,completed,7/23/2020 12:42,7/23/2020 13:11,4,6.211511562
effcffea-6fa6-40b5-adb6-00d43707b0b9,7b401b42-7e9e-44c4-a90e-38277610ea94,fb57fb84-1e18-4686-8b79-ec6f850ddf2b,Eats,completed,8/28/2021 15:18,8/28/2021 15:23,4.32,2.633336834
567ea0ed-559e-4aea-8447-6774cfdc2954,3cd621ff-cdea-4ccb-9904-6b42353f2726,b9406b34-9bca-46d9-8f01-bae4401c4d02,Eats,completed,11/16/2021 20:12,11/16/2021 20:12,5.78,3.814894638
64bf07aa-8d9b-435b-af1d-d23bc4cce560,56a0ed69-ead9-4c2f-8eed-99b4b10912e6,7a5bb241-b4ab-4953-be66-efb450425c85,Eats,completed,6/15/2021 22:30,6/15/2021 23:27,1.48,4.109197545
ae0d206d-5b1f-4db0-948a-eee71a2bacac,1235fe9c-e874-44bb-8989-fa1ee69f7358,e23ef2d7-6693-4334-9683-f44f8cbf2638,Eats,completed,11/6/2020 19:18,11/6/2020 19:57,2.36,2.716497043
98c8ec57-656a-4a78-96d7-bbfe3ef3290d,dc93dfea-6858-4b2d-97f5-de198006220d,753e226c-6ec9-4583-84c1-3091a57caa27,Eats,completed,10/13/2020 17:33,10/13/2020 17:55,3.63,2.779326091
099c1ee5-5ee5-4c28-9429-b9f3931d42cc,d3a2e14f-c6ef-494d-80e4-846c224f9914,8c95b6d5-3ec5-4dfe-814e-47df1c24875f,Eats,completed,4/8/2021 18:37,4/8/2021 19:34,3.43,3.459165296
4144223c-1392-4051-b32a-62f5095aa25f,0341a1b1-2c54-4664-8709-c0d2c49030bc,3f0d2647-7b9b-44c8-92ff-6c18f1d43ad5,Eats,completed,2/17/2020 21:26,2/17/2020 22:03,6.09,4.571607871
5416b33a-6198-4e11-9373-d9f52471dd48,d938f086-f5fe-49a7-9b2c-a80482ab403b,09b87afe-b730-49f6-bcf7-3c95d040b15c,Eats,completed,6/13/2020 22:35,6/13/2020 22:48,3,3.387987587
6b67c53e-d558-4b79-b353-109acc7ea62b,c5a3ade1-ee54-47e7-ba43-3b68b6a22819,9dc6cecb-82a4-478c-b94e-42dfd9123b0b,Eats,completed,8/2/2020 21:21,8/2/2020 22:10,7.1,8.795283886
c967eef0-a39c-4d7b-b577-2dc0daf73994,1cdd9d24-c5e1-4a5f-9d16-7644e30d46f8,8326494d-63d8-487c-b072-46cc35d0a666,Eats,completed,8/29/2021 12:01,8/29/2021 12:18,2.49,2.03527356
414ab947-1e87-468b-9cd6-c4b2a640990c,88d7d04c-2386-47eb-b369-e880cab37bd3,89c05e60-8499-4d93-83a7-b646a612b1cc,Eats,completed,12/24/2021 14:31,12/24/2021 15:28,6.17,7.451544189
2daaa3d5-7d6d-4b70-a563-9cea4261f557,dd0a4d56-fa69-4182-86bc-5d4afbca2e66,b0c847ab-e26c-4458-a93d-2aedf2b45549,Eats,completed,7/4/2020 14:10,7/4/2020 14:43,2.48,2.44664152
42acb7e5-ff09-4897-b2a1-4289bb9ea97f,41ded1b8-eafe-4475-86ef-ad650829ae14,8f147698-9f6e-44d8-bd26-05f0a2d1722f,Eats,completed,2/18/2020 18:45,2/18/2020 18:54,5.45,3.149397327
9b547385-8bf7-41b8-8f3d-ff6a8818062c,c2d262df-b25c-4ec5-98c4-3fff95d44a54,434c5dfa-acc1-4efc-a65f-10b3d6bdd6bb,Eats,completed,10/16/2019 19:02,10/16/2019 19:51,5.65,2.869878122
2f9a14b6-aee0-4ee9-b2cf-72da6746bdba,d0436aef-0c4b-4253-80b1-5939a545f09f,5a12dd36-06c9-426c-9c28-c21a64efa13f,Eats,completed,3/14/2021 10:24,3/14/2021 10:42,1.3,1.957020829
8c696e3e-bc81-4f86-8d90-a28309a0927c,4cddf99d-89b4-454b-a025-e69e4090c408,f6e0c872-2486-4809-9b32-0bed4cd80639,Eats,completed,11/13/2021 14:43,11/13/2021 14:53,3.38,2.796325098
3759f688-cd7f-4720-8394-e610cc8f5778,ff46d64b-053b-44ce-8abe-c75c2483621b,27b64025-567d-43df-bfba-bf017b2acc4a,Eats,completed,10/15/2020 12:14,10/15/2020 12:58,0.81,0.278850881
45e6064a-79f7-45c4-b9fb-86e8d257dd2e,8a69749f-5205-4331-986b-a586728a717e,b988a4b4-373b-4ec8-903b-12ebb71e9a26,Eats,completed,11/22/2021 23:13,11/23/2021 0:04,0.78,1.489914762
322f22aa-c016-4dd0-8b93-738102a155e9,dc322a32-d0d0-45b8-946d-87649397a33c,b8d432e1-dec7-4382-93f1-1cf1cfd4a911,Eats,completed,3/7/2020 16:33,3/7/2020 17:10,1.98,3.551039532
8c1efd4e-f16d-4786-a9c0-75253f5351cb,f113a488-fcb1-4cee-92dd-6fb0cb0a6fab,8fc0f89e-fb87-4285-994a-b57c7ab0f4f2,Eats,completed,2/6/2022 17:43,2/6/2022 17:54,0.89,0.919107199
a70195bf-df5d-42e0-a6e3-ad948411bc59,f347f0ca-2d41-40c8-9824-e8a53a66e598,5037d231-83ab-439e-a15a-6f1c5131cf95,Eats,completed,1/11/2020 19:34,1/11/2020 20:05,2.75,2.076346593
790710e4-9181-4683-934c-c057f2802a50,540d72b1-5d52-4f0d-b44d-ed3f5db3e2ec,fdcb834e-dbb8-4c7e-a433-21a644098110,Eats,completed,9/9/2019 9:46,9/9/2019 10:34,1.19,1.769428392
8e9d287b-cb69-4ee1-9a7b-9b334af909ab,0541037c-6629-43d6-ba27-2d43c28c7642,5b783fe6-a4b9-4a62-9be1-dc95b112ab07,Eats,completed,6/24/2021 13:10,6/24/2021 13:57,1.74,0.590590578
1b985842-2fe8-4c92-8c36-aacd1fad3e58,152f59ca-4256-403e-9096-23a9e301da87,50bffe0c-014b-4f62-b204-fcd880aa4402,Eats,completed,3/28/2021 16:18,3/28/2021 16:55,2.67,2.054330275
35c303ea-edfe-4d3c-9c59-40f51c657fcc,9229ac09-5c65-4484-bd6b-def1eec9a1f7,e1a96de7-da82-4215-af3c-42b7b15a1d57,Eats,completed,5/10/2020 0:36,5/10/2020 1:28,0.9,1.612699239
655e29c9-83f1-4a6a-b6a4-d6645107d95e,10ffc21e-9dd4-4de5-842c-79cc5998e91d,da5b13ab-59af-4184-9336-a7c95ddbccd0,Eats,completed,1/29/2022 14:05,1/29/2022 15:01,2.84,4.582354951
ecbbdda4-faa1-4346-b3ba-ed0e8a984b78,c88ae3cb-23c8-49d5-abdc-cd933c701e55,6f8f3da5-060e-4cf2-b0c2-b77dbe597725,Eats,completed,10/31/2020 16:02,10/31/2020 16:43,1.3,5.268060829
85269f6e-832d-4983-bd39-5bb643032321,ac2ee2f3-2768-4e94-9364-f445b87341fe,49796598-3669-4d05-a188-30b42981bfaa,Eats,completed,12/11/2020 8:21,12/11/2020 8:36,0.46,1.46712949
53f8b6c6-acb1-4739-8a56-d860d85a2ba5,b4f5574b-b936-4267-bfb2-3be49b930fab,6fdb08d4-de0b-4fea-9897-6b60bee02ddc,Eats,completed,2/17/2022 19:09,2/17/2022 19:47,2.8,3.777906792
459bb0f6-d2e6-48d5-aaed-6eb3203cf3c4,2ff015bc-a6d7-400e-b9b8-0a79eb2d5506,a346c37e-ca8d-4f6c-a4ea-f0ec3ca81e56,Eats,completed,10/19/2021 11:28,10/19/2021 12:06,6.57,3.840665779
eae48486-b6a7-4cf8-8234-11088215580d,31142304-f896-425e-9af0-df06b102e107,47dbe946-7af2-4457-94b1-62557f615dec,Eats,completed,4/28/2020 9:56,4/28/2020 10:56,7.21,4.012956323
a3c38b7e-2b7a-45ad-8fef-5a4b1dd7917d,49af5a5a-dc44-415d-9037-11e59ea335b7,866091f4-da4a-499c-b5ec-f00b39e2b5d9,Eats,completed,1/12/2020 21:24,1/12/2020 21:47,2.36,2.465937043
9c04f220-8676-4d44-8123-e3dc72d99313,e539f041-804d-4917-9bd6-d15ba4df1892,81a4479b-027c-4c55-9149-47a62a2da988,Eats,completed,10/9/2019 2:04,10/9/2019 2:52,1.17,1.694564312
802603cc-713b-4901-8643-29aed8e11434,191e6e35-5856-45c7-9973-14b2c90badfb,bc316fb3-9003-4045-8d0e-4b28110507b4,Eats,completed,1/22/2020 19:21,1/22/2020 19:55,2.03,4.744759731
39b18500-07f0-4451-9471-b392e530daa5,d6d80164-161f-4c1b-8dc0-5989b2db6626,623379ea-a098-44ae-b6ed-ff43d17667ca,Eats,completed,4/28/2021 12:17,4/28/2021 12:53,5.11,3.347427975
ec8a7587-b8ad-497a-8ea3-883229dd185a,779d8b18-4540-4379-803d-0e64bc7dd3b1,c13fa3ec-4a21-47ac-8d95-7db294fd8641,Eats,completed,6/1/2021 10:42,6/1/2021 11:08,0.98,2.198235557
05337d80-7bd7-492a-afe4-1b10bdf6c176,769bb077-9a6d-4250-9b25-965017492967,8c7324cc-d752-4d46-acf0-5d7455efd00a,Eats,completed,8/4/2019 8:07,8/4/2019 9:06,0.96,1.769131477
b3b65f7d-53ea-48b6-8d75-377a84d56de1,46f17833-cb52-4515-b03e-0ef304e5c89b,46822bda-927e-42c9-a520-3dbfbc636c46,Eats,completed,9/10/2021 20:41,9/10/2021 21:15,0.6,1.368138046
e72c5b62-3d07-4c54-88e5-3db8c7f8a31b,e61ded56-9d6f-42c4-b61e-4beb3b86be24,d67e1935-83cc-45f1-a3bb-ea6684a99b36,Eats,completed,12/3/2019 0:04,12/3/2019 0:34,3.43,3.803805296
643d24c2-7d4a-4c9c-9714-2c4c0783e142,4abe89b9-fda9-4bfe-8e47-4ea9bf77bd59,7ab6ad50-da7f-4893-ba31-b53e09c7e85b,Eats,completed,8/28/2019 22:03,8/28/2019 23:00,2.76,2.565458633
e29a7556-1ecb-48d1-92c5-4ec492389751,6870e797-ab42-4d27-b08f-6dbc65558538,b2f1bcee-f308-4cab-bec7-92ee977431b5,Eats,completed,8/8/2019 9:32,8/8/2019 10:26,3.04,2.927155746
e4305803-9d30-4b99-8526-a83d7f0e0153,83d3bd47-c50c-4e8f-b311-1ecb6fad5a76,9096d485-837e-4c55-ac9c-819ba7024bff,Eats,completed,7/26/2021 16:59,7/26/2021 17:58,3.99,3.163999523
60c7b656-a1a3-42e7-96ed-b2c7bfb7a66b,2ec541d7-c2b8-4a03-8ba7-3125b3f34b5e,5e718374-67ea-4542-aa6c-7604eb4a78ad,Eats,completed,6/5/2020 17:56,6/5/2020 18:45,1.27,0.43304471
68fa5d19-8b69-4b10-b7d3-13f3903dcc01,ecc26bce-6066-4549-b626-985c541c3f2d,c45b3858-087d-4ff5-bcf2-f5c9fd99f6fe,Eats,completed,5/9/2020 11:38,5/9/2020 12:01,5.01,4.662707577
aeb82236-f1f8-4914-91c4-c3fa86708df3,60aec033-2ff7-4960-b66e-bed869411ecc,1e365bca-70f9-4096-bbc8-249d91edf2b8,Eats,completed,1/15/2022 19:17,1/15/2022 19:57,12.44,5.372473114
2446481c-5d57-4671-9c4e-9b936b30a740,f8d3f471-1d78-4994-986f-38f61cf2aea9,4352c1dc-f71b-3756-8f36-ca17c89c1818,Eats,completed,7/6/2021 7:04,7/6/2021 7:21,1.35,1.437141028
047f4123-a55c-41cd-bc8f-2b8667d80095,8d215360-a05a-46c5-aeb7-c187d564905a,2d24f1c2-e078-4d32-8566-c44cceb444b6,Eats,completed,8/6/2019 18:31,8/6/2019 18:59,3.7,7.76119037
30dd29f2-42a5-4730-a06f-037b1b54f684,710d736a-efa4-498f-9ab1-663d072457dd,4f3582f3-2471-4a86-8342-5a391e38759f,Eats,completed,8/8/2021 15:01,8/8/2021 15:16,2.48,3.47576152
e24b994e-63fc-4f5a-b6c0-9bf6a0e00d14,de57409d-8b7d-4afc-95d5-5ca4922b41fe,ac08d282-f386-41a0-b4f8-320114691ce0,Eats,completed,8/14/2019 7:38,8/14/2019 8:09,1.76,2.341614658
a00476fe-4812-4ca8-b043-b033bd4347ca,38298e8b-ec71-48f7-8b8f-820a6640228f,5766aa78-58ca-4048-99f8-4a3c30220428,Eats,completed,4/22/2021 20:20,4/22/2021 20:33,1.55,5.709941823
fb276e59-fcbf-4591-80ce-2db56df40c31,fa036505-65c5-41df-8d85-3e4b302ccae6,2955bc60-e11a-44d3-9a59-70c02a48030c,Eats,completed,9/10/2019 8:11,9/10/2019 8:39,6.06,9.275151751
5c7e998e-b977-4462-998e-3bddfbbbcc1d,e4d7b5e3-dae3-4e11-98ed-3e8396e1d480,5f3b15f0-b994-450b-8d4c-aae45914b321,Eats,completed,9/21/2020 18:20,9/21/2020 19:19,8.2,5.665768259
6fff5c99-0a17-44fa-9dc3-2e854843133f,a2291c9b-d7d9-4496-bc20-4ba21af71372,3ba59f5d-9eb1-4e68-883e-207ee4821c97,Eats,completed,8/14/2021 19:15,8/14/2021 19:43,1.65,2.42954222
6a5901b9-f6c9-4368-8075-420e0bf31cfb,b0751489-b83d-49f8-833e-da0ecbf0b930,75bf12a4-7eeb-4873-b924-afc80526019d,Eats,completed,4/15/2021 14:46,4/15/2021 15:42,2.62,2.800770076
5172baba-a4d2-4eb2-900b-d0a98bad77f9,57cd821c-f993-4d3d-a909-d5b522195657,a9f0e3b7-1247-335d-a5f6-2cd74be7bfa1,Eats,completed,11/29/2021 12:58,11/29/2021 13:58,1.83,4.697878936
970f3d62-ed10-46fd-80f6-672158c7dfec,e486b12e-8d0d-47d8-afd7-53d8f4d5487e,89e9bbbb-d32a-454f-a9d9-2142ba347a84,Eats,completed,1/3/2020 19:30,1/3/2020 20:19,2.45,8.578665401
8b47cb01-9923-4b6b-ad5e-2a44db910d9a,521c2766-b7a3-4a07-8793-a8dea3ed7552,a3edbc9f-21e7-4f22-b73e-d72c3242c463,Eats,completed,9/1/2020 14:53,9/1/2020 15:43,0.41,1.599169291
ba4275c6-08a6-4619-9add-1888f9390563,46edf12e-9a90-4915-9d6a-41a7043962e7,b467b3eb-3b23-4bc0-89dd-8e751e81b0f0,Eats,completed,12/30/2020 21:37,12/30/2020 22:17,1.69,2.515910379
81cf32be-b675-4f11-a73f-535c636bf759,13539737-a4e2-4543-b7b2-9a252a1c5771,52ba8d9b-7bd6-46ab-a949-066acf556fe1,Eats,completed,9/10/2021 23:41,9/10/2021 23:59,3.79,3.819838728
67089362-835c-4de0-b3da-4a9f50abd050,d4f5efce-2ad0-439f-ae40-a50a5f17b7c0,5b0da25d-e461-435a-85c0-a139d3d11244,Eats,completed,1/11/2022 13:49,1/11/2022 14:09,7.19,3.809452244
67abf633-13d7-438a-adc2-b59d36fd7fa2,2ce119d5-7011-44b2-a85d-855eb6596485,6b5135fa-62d1-4855-9fc0-dd3b415a5408,Eats,completed,8/3/2019 19:43,8/3/2019 19:46,0.96,1.145131477
d5e3cfc3-d473-4395-b4d7-14d69186c4bd,ad567f36-8e50-4719-9d2e-c9c5896c02c0,43da9c6f-a12f-41a9-a0fa-0f63951aba1c,Eats,completed,12/30/2019 20:37,12/30/2019 21:26,5.51,4.148709565
e7e41708-8855-42f6-a408-f650722734ec,93b8df2a-3fad-4ebc-9412-3ced47e32014,64061cda-79da-47da-ac40-219c061728b4,Eats,completed,7/29/2019 12:08,7/29/2019 12:13,2.42,4.159329281
e2c74ebb-3fcd-4192-9c8e-d4e12dce3161,887865f4-6861-4998-9237-92f0a7b0bb01,967e6eba-e35a-4f21-aa82-9edeeb960e47,Eats,completed,3/27/2021 13:40,3/27/2021 13:51,3.09,3.057195945
df5fa4b0-5c25-40e7-8cb2-cd9681a74bc9,9556cb97-03b6-4b55-84a9-628487b889cc,07808643-71cf-46dc-9da9-ffbb70bdda30,Eats,completed,6/14/2020 17:20,6/14/2020 17:51,1.48,2.101837545
03af2d85-b1ee-4a55-8bb2-288dc20e5cef,eb681398-c18b-4382-8357-7cc99d2425b7,dc87ce9c-208f-4128-8c60-492c23dc8212,Eats,completed,11/2/2021 16:17,11/2/2021 16:41,1.3,1.139100829
41ef21b2-9505-43cb-b20e-4439521ad297,da704004-f1bc-423e-b609-36eb092bcb1d,74ffff33-1160-4848-a9e1-f8e8e45d71e9,Eats,completed,12/26/2021 21:14,12/26/2021 22:14,1.69,4.745990379
4e9437ea-6d4e-4d14-a598-75ae8800d93f,adb743d9-8617-48bd-b3e7-b7df6ccf8a2c,19f6e3c9-def2-4665-90d8-381f759de1e1,Eats,completed,8/12/2019 16:49,8/12/2019 17:03,2.55,3.140185798
f0458688-57eb-4997-a1e1-8b854dfd6880,951b50d9-908b-45c1-9341-3de29bc39c94,4c09e585-fbc5-4ab4-843e-a9f369903293,Eats,completed,1/17/2020 14:12,1/17/2020 14:15,5.48,4.146333446
65b93cc4-9614-4558-94fb-19cba69e38d0,7d513bd5-309f-4887-8cd6-b2ba7efe3631,5c485554-71ec-4c30-a9fb-82c1427ad669,Eats,completed,8/25/2021 1:04,8/25/2021 1:18,3.6,2.680949972
6881c8ee-73bf-44a1-ad37-ce7e70c500b4,04239e08-47ee-46bb-add0-f369a37f481f,1adba337-cf01-488f-bc4a-3d2deb897c45,Eats,completed,7/4/2020 20:32,7/4/2020 21:01,4.38,5.363529073
345a716e-c8f0-4b49-8272-d603d262ba7d,740b05ac-354f-432d-b996-5632b9f9b5ae,886d828d-a653-411a-b1ee-607107f7ca36,Eats,completed,7/7/2021 23:17,7/7/2021 23:48,1.89,1.261031174
26014ec0-b75b-497c-be7c-2303b9a9aa90,dd54875d-b559-4f42-bff4-e7002d9682a1,f72302b7-b194-4b0e-afec-34c2618c614c,Eats,completed,8/24/2019 17:00,8/24/2019 17:25,10.13,3.402951931
fe707e11-2aac-4e79-a785-e05b33521e1a,3d14046f-d322-4e64-bcfa-0c18d7fbf8ee,80c41d21-c01d-4633-8a73-8ba33bb5d800,Eats,completed,12/6/2019 19:36,12/6/2019 20:14,2.66,4.249378235
