hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode
18839,2,2,27.51837991,41.44863486,41.44863486,34.48350739,138.2205589,305.3836183,305.3836183,221.8020886,0,1,1,0,2,FALSE,2,0,0,0,1,0.5,0,PROGRESSIVE,1,1,25000,0,1,NA,0,1,0,2,2,2,50,50,586.5830675,59814
637,1,1,65.66858972,65.66858972,65.66858972,65.66858972,596.0230766,596.0230766,596.0230766,596.0230766,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,1,1,1,1,50,50,636.5375148,46350
14713,3,1,30.11789365,46.67757226,46.67757226,53.45667978,169.4147238,368.1308672,368.1308672,449.4801574,0,1,2,2,1,TRUE,1,0,0,0,1,0.333333333,0,OTHER,5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,824.6590499,50270
11678,1,1,64.89147719,64.89147719,64.89147719,64.89147719,586.6977263,586.6977263,586.6977263,586.6977263,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,25000,0,0,NA,0,0,0,0,0,1,100,100,665.1943836,12124
3893,2,1,48.36678687,61.66514046,61.66514046,55.01596366,388.4014424,547.9816855,547.9816855,468.191564,0,2,0,2,0,TRUE,1,0,0,0,2,1,0,FARMERS,2,1,1.00E+05,0,0,NA,0,1,1,0,0,1,50,50,670.3009037,87989
13255,2,1,29.95108085,50.00675177,50.00675177,39.97891631,167.4129702,408.0810212,408.0810212,287.7469957,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,2,1,50000,1,0,NA,0,0,0,0,0,1,25,25,737.9236602,12124
13297,1,1,47.19840116,47.19840116,47.19840116,47.19840116,374.3808139,374.3808139,374.3808139,374.3808139,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,PROGRESSIVE,3,1,50000,1,1,NA,0,0,0,0,0,1,50,50,613.448113,57830
2213,1,1,62.68022128,62.68022128,62.68022128,62.68022128,560.1626553,560.1626553,560.1626553,560.1626553,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,OTHER,5,1,50000,0,0,NA,0,0,1,0,0,0,50,50,778.9647296,44475
15505,2,2,35.70374043,44.52461357,44.52461357,40.114177,236.4448852,342.2953628,342.2953628,289.370124,0,1,1,2,0,TRUE,0,2,0,0,0,0,0,FARMERS,5,1,1.00E+05,0,1,NA,0,1,1,2,2,2,50,50,691.3931852,98079
17467,1,1,47.13861025,47.13861025,47.13861025,47.13861025,373.6633231,373.6633231,373.6633231,373.6633231,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,1,0,0,0,25,25,761.7444633,68294
327,1,1,60.56686525,60.56686525,60.56686525,60.56686525,534.8023831,534.8023831,534.8023831,534.8023831,0,1,0,1,0,TRUE,1,0,0,0,0,0,1,OTHER,1.5,1,25000,0,1,NA,1,0,0,1,1,1,25,25,660.1427615,40320
10381,2,3,45.83309322,59.93544373,59.93544373,52.88426847,357.9971187,527.2253247,527.2253247,442.6112217,0,1,1,2,0,TRUE,3,0,0,0,1,0.5,0,OTHER,2,1,1.00E+05,0,0,NA,0,0,0,1,1,0,25,25,795.1640432,57650
10801,2,2,40.54950127,52.0509905,52.0509905,46.30024589,294.5940153,432.611886,432.611886,363.6029506,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,0,1,1.00E+05,0,1,NA,1,0,1,1,1,1,50,50,778.7442609,59814
9842,2,1,35.39367583,66.152839,66.152839,50.77325742,232.7241099,601.8340681,601.8340681,417.279089,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,4,1,25000,0,1,NA,0,0,0,1,1,1,25,25,732.9453425,31675
19218,2,1,50.13763988,64.84003902,64.84003902,57.48883945,409.6516786,586.0804683,586.0804683,497.8660734,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,OTHER,1,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,731.8873234,24811
11219,1,1,23.97645733,23.97645733,23.97645733,23.97645733,95.71748795,95.71748795,95.71748795,95.71748795,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,50,50,NA,64123
10620,2,1,23.7400195,62.44886821,62.44886821,43.09444386,92.88023403,557.3864185,557.3864185,325.1333263,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,2.5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,25,25,575.6961095,64123
3857,1,1,51.08741687,51.08741687,51.08741687,51.08741687,421.0490024,421.0490024,421.0490024,421.0490024,0,1,0,0,1,FALSE,1,0,0,0,2,2,0,PROGRESSIVE,0.5,1,50000,1,0,NA,0,0,1,0,0,0,100,100,726.6138764,99697
14796,1,1,42.73873419,42.73873419,42.73873419,42.73873419,320.8648103,320.8648103,320.8648103,320.8648103,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,0,1,1.00E+05,0,0,NA,0,0,1,0,0,1,100,100,568.4459358,10012
553,1,1,34.28991343,34.28991343,34.28991343,34.28991343,219.4789611,219.4789611,219.4789611,219.4789611,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,5,1,25000,0,0,NA,0,1,0,1,1,1,50,50,589.8856771,36529
8362,3,1,18.75271907,54.97725464,57.72813049,43.81936807,33.03262884,467.7270557,500.7375658,333.8324168,0,2,1,2,1,TRUE,1,0,0,0,0,0,0,FARMERS,0.5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,592.7490032,71585
820,2,3,43.9073912,58.358812,58.358812,51.1331016,334.8886944,508.3057439,508.3057439,421.5972192,0,1,1,1,1,TRUE,3,0,0,0,5,2.5,0,OTHER,3.5,1,25000,0,1,NA,0,1,0,0,0,0,25,25,532.4678735,50900
17787,2,2,26.39506641,79.48331669,79.48331669,52.93919155,124.7407969,761.7998003,761.7998003,443.2702986,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,0,NA,0,1,0,2,2,1,100,100,610.4362875,87035
12312,1,1,36.27432905,36.27432905,36.27432905,36.27432905,243.2919486,243.2919486,243.2919486,243.2919486,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,0.5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,674.6444618,79528
14649,2,2,22.90410664,44.58144482,44.58144482,33.74277573,82.84927971,342.9773379,342.9773379,212.9133088,0,2,0,1,1,TRUE,2,0,0,0,1,0.5,1,AMERICAN FAMILY,5,1,50000,0,1,NA,1,0,0,0,0,0,25,25,518.5894641,65163
5048,1,1,54.65606813,54.65606813,54.65606813,54.65606813,463.8728176,463.8728176,463.8728176,463.8728176,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,0,NA,0,0,0,1,1,1,25,25,713.3089417,52074
4461,1,1,53.94111829,53.94111829,53.94111829,53.94111829,455.2934194,455.2934194,455.2934194,455.2934194,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,0,0,0,50,50,434.5548255,38912
1177,1,1,60.66183381,60.66183381,60.66183381,60.66183381,535.9420057,535.9420057,535.9420057,535.9420057,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,0.5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,25,25,688.7543097,66869
15072,2,2,39.79916156,52.55947504,52.55947504,46.1793183,285.5899387,438.7137005,438.7137005,362.1518196,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,LIBERTY MUTUAL,0.5,1,50000,1,1,NA,0,1,0,2,2,2,50,50,850,43446
19756,2,1,49.08831574,67.70852029,67.70852029,58.39841801,397.0597888,620.5022435,620.5022435,508.7810161,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,2,1,1.00E+05,0,1,NA,0,0,1,1,1,1,50,50,635.3124347,53793
14125,1,1,39.60386033,39.60386033,39.60386033,39.60386033,283.246324,283.246324,283.246324,283.246324,0,1,0,0,1,FALSE,1,0,1,1,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,812.1758843,52666
12654,1,1,40.52971482,40.52971482,40.52971482,40.52971482,294.3565779,294.3565779,294.3565779,294.3565779,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,25000,0,1,NA,0,0,0,1,1,1,50,50,465.177792,98079
2767,1,1,28.23019641,28.23019641,28.23019641,28.23019641,111.6022248,76.44209266,76.44209266,76.44209266,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,LIBERTY MUTUAL,0,1,250000,1,1,NA,0,1,0,1,1,1,25,25,641.1757087,15154
1805,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,25,25,850,57650
3747,2,1,58.6416799,63.85205133,63.85205133,61.24686562,511.7001589,574.2246159,574.2246159,542.9623874,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,582.0251013,97231
19688,1,1,64.46571711,64.46571711,64.46571711,64.46571711,581.5886053,581.5886053,581.5886053,581.5886053,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,1,NA,0,0,0,0,0,1,100,100,850,59792
1161,2,1,36.49961258,57.42675782,57.42675782,46.9631852,245.995351,497.1210938,497.1210938,371.5582224,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,1,1,0,1,25,25,672.8674889,87096
19968,1,1,58.24854789,58.24854789,58.24854789,58.24854789,506.9825746,506.9825746,506.9825746,506.9825746,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,0,0,0,25,25,582.2561034,15154
425,2,1,41.91881995,43.20393275,43.20393275,42.56137635,311.0258394,326.447193,326.447193,318.7365162,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,50,50,795.8738109,59814
7952,1,1,40.09895125,40.09895125,40.09895125,40.09895125,289.1874149,289.1874149,289.1874149,289.1874149,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,1,0,0,1,1,1,100,100,822.6944726,15906
2561,2,1,30.03163611,57.62860818,57.62860818,43.83012215,168.3796334,499.5432981,499.5432981,333.9614658,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,0,NA,0,0,0,0,0,0,25,25,850,99697
666,1,1,62.82331533,62.82331533,62.82331533,62.82331533,561.879784,561.879784,561.879784,561.879784,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,0,0,0,0,1,100,100,677.1074472,57650
19236,1,2,43.76968237,43.76968237,43.76968237,43.76968237,280.3852873,227.534386,227.534386,227.534386,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,0,0,25,25,671.6638741,17861
16372,2,1,30.2555474,58.66960322,58.66960322,44.46257531,171.0665688,467.5027412,467.5027412,319.284655,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,25,25,554.4077568,85767
1173,1,1,53.2479821,53.2479821,53.2479821,53.2479821,392.832357,338.6889287,338.6889287,338.6889287,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,3.5,1,25000,1,0,NA,0,1,0,1,1,1,100,100,850,92002
1199,1,1,53.4103785,53.4103785,53.4103785,53.4103785,448.924542,448.924542,448.924542,448.924542,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,2,1,25000,1,0,NA,0,0,1,0,0,0,25,25,NA,36517
12450,1,1,43.86967883,43.86967883,43.86967883,43.86967883,334.436146,334.436146,334.436146,334.436146,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,0.5,1,250000,0,1,NA,0,0,1,1,1,1,25,25,609.4713537,76116
10630,2,2,37.84147179,73.5412665,73.5412665,55.69136915,262.0976615,690.4951981,690.4951981,476.2964298,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,1,1,25000,0,0,NA,1,1,0,1,1,1,250,250,850,79528
13113,4,1,16.6643038,40.37973583,45.96193332,36.63855861,7.97164566,292.55683,359.5431998,247.6627034,2,0,4,2,2,TRUE,1,0,0,0,1,0.25,0,LIBERTY MUTUAL,2,1,25000,0,1,NA,0,1,0,0,0,1,250,250,493.3765287,74670
1490,1,2,46.88369742,46.88369742,46.88369742,46.88369742,370.6043691,370.6043691,370.6043691,370.6043691,0,0,1,1,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,1,1,1,1,100,100,NA,76116
14214,1,1,64.80774263,64.80774263,64.80774263,64.80774263,585.6929115,585.6929115,585.6929115,585.6929115,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,0,0,1,100,100,805.7638275,47315
12080,1,1,29.80638918,29.80638918,29.80638918,29.80638918,165.6766701,165.6766701,165.6766701,165.6766701,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0,1,1.00E+05,1,0,NA,0,1,1,0,0,0,250,250,735.7544999,79528
13889,1,2,52.75925719,52.75925719,52.75925719,52.75925719,441.1110863,441.1110863,441.1110863,441.1110863,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,2,2,1,25,25,613.0170801,87035
3957,1,1,32.82905006,32.82905006,32.82905006,32.82905006,201.9486007,201.9486007,201.9486007,201.9486007,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,610.4729565,69015
7254,1,1,54.11800431,54.11800431,54.11800431,54.11800431,457.4160517,457.4160517,457.4160517,457.4160517,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,4.5,1,1.00E+05,0,0,NA,0,0,1,0,0,0,25,25,657.3751762,71258
2711,2,2,21.37008892,50.43863463,50.43863463,35.90436177,64.44106705,413.2636155,413.2636155,238.8523413,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,25000,1,0,NA,0,1,0,2,1,1,50,50,690.8874993,56335
3006,2,2,48.73060545,58.53487113,58.53487113,53.63273829,392.7672653,510.4184536,510.4184536,451.5928595,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,0.5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,100,100,760.1209449,28093
4188,1,1,77.78737115,77.78737115,77.78737115,77.78737115,741.4484538,741.4484538,741.4484538,741.4484538,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,2,1,1.00E+05,1,1,NA,0,1,0,0,0,1,250,250,592.0438681,77155
17515,1,1,31.93782331,31.93782331,31.93782331,31.93782331,191.2538797,191.2538797,191.2538797,191.2538797,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,25000,1,0,NA,0,0,0,1,1,1,100,100,565.3063911,17861
7142,1,2,28.90786677,28.90786677,28.90786677,28.90786677,154.8944013,154.8944013,154.8944013,154.8944013,0,0,1,1,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,2,1,1,250,250,606.5922563,28093
8552,1,2,35.07983802,35.07983802,35.07983802,35.07983802,228.9580562,228.9580562,228.9580562,228.9580562,0,0,1,1,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,4.5,1,25000,0,1,NA,0,1,1,0,0,0,50,50,724.454615,81525
82,1,1,44.68736753,44.68736753,44.68736753,44.68736753,344.2484104,344.2484104,344.2484104,344.2484104,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,630.5691819,91804
13258,3,3,33.62929041,38.96096017,58.8998759,43.83004216,211.5514849,275.531522,514.7985108,333.9605059,0,1,2,2,1,TRUE,3,0,0,0,0,0,0,AMERICAN FAMILY,0.5,1,1.00E+05,0,1,NA,0,2,0,1,1,0,25,25,707.6436242,65163
11342,2,3,21.32812382,56.21745795,56.21745795,38.77279088,63.93748579,482.6094954,482.6094954,273.2734906,0,1,1,2,0,TRUE,3,0,2.5,5,1,0.5,0,FARMERS,1.5,1,25000,1,1,NA,0,1,0,1,1,0,25,25,601.2159725,54018
5177,2,2,37.58304102,67.06231445,67.06231445,52.32267773,258.9964923,612.7477733,612.7477733,435.8721328,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,OTHER,1,1,50000,0,1,NA,0,0,0,0,1,1,100,100,607.2419952,19087
11545,1,1,49.22868476,49.22868476,49.22868476,49.22868476,398.7442172,398.7442172,398.7442172,398.7442172,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,596.4473358,64123
14997,2,2,31.44872006,42.5188817,42.5188817,36.98380088,185.3846407,318.2265804,318.2265804,251.8056105,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,FARMERS,1.5,1,250000,0,0,NA,0,1,0,1,1,1,25,25,739.4333099,65789
11779,1,1,22.06519882,22.06519882,22.06519882,22.06519882,72.7823858,72.7823858,72.7823858,72.7823858,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,100,100,719.1118777,21894
9961,3,4,28.01572946,61.42362463,64.32798441,51.2557795,144.1887535,545.0834956,579.9358129,423.069354,0,0,3,2,1,TRUE,4,0,0,0,1,0.333333333,0,GEICO,2,1,1.00E+05,0,1,NA,0,1,0,2,2,2,250,250,651.6545193,44475
17799,3,1,16,52.38071736,52.38071736,42.19035868,0,436.5686083,436.5686083,314.2843042,1,3,0,2,1,TRUE,1,0,0,0,4,1.333333333,0,ALLSTATE,0,1,25000,0,0,NA,0,1,1,0,0,1,25,25,676.8891779,73857
19028,2,2,25.03403915,51.95106962,51.95106962,38.49255439,108.4084698,431.4128355,431.4128355,269.9106526,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,50000,0,1,NA,0,0,0,0,0,1,25,25,807.7637467,21894
12148,1,1,70.70199311,70.70199311,70.70199311,70.70199311,656.4239173,656.4239173,656.4239173,656.4239173,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,1.5,1,50000,0,1,NA,0,0,1,0,0,0,25,25,606.7107179,64123
9626,1,1,53.90744385,53.90744385,53.90744385,53.90744385,454.8893261,454.8893261,454.8893261,454.8893261,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,733.0340186,46350
17922,2,1,31.28328753,34.94673828,34.94673828,33.11501291,150.9142247,227.3608593,227.3608593,189.137542,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,LIBERTY MUTUAL,0.5,1,250000,0,0,NA,0,1,1,1,1,1,25,25,717.1442687,25433
4170,1,1,63.93755109,63.93755109,63.93755109,63.93755109,575.250613,575.250613,575.250613,575.250613,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,1,25,25,597.5277815,98013
5901,1,1,25.62697712,25.62697712,25.62697712,25.62697712,115.5237254,115.5237254,115.5237254,115.5237254,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,OTHER,1.5,1,25000,0,1,NA,0,0,0,1,1,1,100,100,403.6874031,22476
16780,3,1,16,49.21585256,56.58615223,40.60066826,0,398.5902307,487.0338267,295.2080191,1,1,2,1,2,TRUE,0,1,0,0,0,0,0,FARMERS,5,1,250000,1,0,NA,0,0,0,1,1,1,25,25,847.5880714,50900
807,1,1,52.26377878,52.26377878,52.26377878,52.26377878,435.1653454,435.1653454,435.1653454,435.1653454,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,100,100,592.1868202,19087
18506,1,1,41.20783565,41.20783565,41.20783565,41.20783565,302.4940277,302.4940277,302.4940277,302.4940277,0,0,1,0,1,FALSE,1,0,0,0,3,3,0,AMERICAN FAMILY,1.5,1,25000,1,0,NA,0,0,0,0,0,1,50,50,682.4437805,88728
3828,1,1,43.1181463,43.1181463,43.1181463,43.1181463,325.4177556,325.4177556,325.4177556,325.4177556,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,1,NA,0,0,1,1,1,1,100,100,564.8098921,80672
14341,1,1,46.31045116,46.31045116,46.31045116,46.31045116,363.7254139,363.7254139,363.7254139,363.7254139,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,25000,0,0,NA,0,0,1,0,0,0,100,100,467.4531238,59004
13768,1,1,50.6732777,50.6732777,50.6732777,50.6732777,416.0793324,416.0793324,416.0793324,416.0793324,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,579.8844439,87108
3328,1,1,29.81580565,29.81580565,29.81580565,29.81580565,165.7896678,165.7896678,165.7896678,165.7896678,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,1,25,25,744.4274607,35741
11907,1,2,36.36052683,36.36052683,36.36052683,36.36052683,244.326322,244.326322,244.326322,244.326322,0,0,1,0,1,FALSE,2,0,0,0,1,1,0,FARMERS,5,1,25000,0,1,NA,0,2,0,2,2,1,25,25,593.4102523,36529
6765,2,2,32.70617991,33.72845455,33.72845455,33.21731723,151.2710631,212.7414546,212.7414546,182.0062588,0,1,1,2,0,TRUE,2,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,250,250,705.6801163,18037
1983,1,1,48.74037721,48.74037721,48.74037721,48.74037721,392.8845265,392.8845265,392.8845265,392.8845265,0,1,0,1,0,TRUE,0,1,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,583.2355006,58574
9985,1,1,45.46063624,45.46063624,45.46063624,45.46063624,353.5276349,353.5276349,353.5276349,353.5276349,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,25,25,734.3055087,85923
12212,1,1,42.68609726,42.68609726,42.68609726,42.68609726,320.2331672,320.2331672,320.2331672,320.2331672,0,0,1,0,1,FALSE,1,0,0,0,2,2,0,PROGRESSIVE,5,1,25000,1,1,NA,0,1,1,0,0,0,25,25,660.9126258,41568
17367,1,2,35.41579388,35.41579388,35.41579388,35.41579388,232.9895265,232.9895265,232.9895265,232.9895265,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,2,2,1,25,25,586.2792882,77155
17653,1,1,64.71657157,64.71657157,64.71657157,64.71657157,584.5988588,584.5988588,584.5988588,584.5988588,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0.5,1,50000,0,0,NA,0,0,0,1,1,1,25,25,733.4763236,59004
8548,2,1,28.65054658,53.7633909,53.7633909,41.20696874,151.806559,453.1606908,453.1606908,302.4836249,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,755.7169703,18037
108,4,1,28.52622496,42.63599519,42.63599519,35.58111008,150.3146996,319.6319423,319.6319423,234.9733209,0,3,1,2,2,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,0,0,25,25,620.1297613,58574
2226,2,3,49.84412235,55.0514807,55.0514807,52.44780153,406.1294682,468.6177684,468.6177684,437.3736183,0,1,1,0,2,FALSE,3,0,0,0,0,0,0,ALLSTATE,0,1,50000,0,1,NA,0,0,1,3,3,0,25,25,668.6969381,58574
16298,2,1,28.57214672,62.15520368,62.15520368,45.3636752,150.8657607,553.8624441,553.8624441,352.3641024,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,50,50,508.0503786,30461
274,1,1,40.48605435,40.48605435,40.48605435,40.48605435,293.8326522,293.8326522,293.8326522,293.8326522,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,GEICO,5,1,50000,1,1,NA,0,0,1,1,1,1,25,25,NA,17490
15623,1,1,48.27706892,48.27706892,48.27706892,48.27706892,387.324827,387.324827,387.324827,387.324827,0,1,0,0,1,FALSE,1,0,0,0,0,0,1,PROGRESSIVE,2.5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,551.1849436,55402
14700,1,1,50.28622887,50.28622887,50.28622887,50.28622887,411.4347465,411.4347465,411.4347465,411.4347465,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,1,1,1,25,25,574.7195667,13765
2335,2,1,16,68.87887148,68.87887148,42.43943574,0,634.5464578,634.5464578,317.2732289,1,1,1,0,2,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,25,25,840.7736764,89633
17053,1,1,46.27530402,46.27530402,46.27530402,46.27530402,363.3036482,363.3036482,363.3036482,363.3036482,0,0,1,0,1,FALSE,1,0,0,0,3,3,0,GEICO,0,1,25000,1,0,NA,0,0,1,0,0,1,100,100,624.1638685,65789
190,2,2,27.18773803,60.7045686,60.7045686,43.94615331,134.2528563,536.4548232,536.4548232,335.3538397,0,1,1,2,0,TRUE,2,0,0,0,1,0.5,0,GEICO,2.5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,100,100,713.5592478,91015
12308,1,1,49.14574147,49.14574147,49.14574147,49.14574147,397.7488976,397.7488976,397.7488976,397.7488976,0,0,1,0,1,FALSE,1,0,0,0,2,2,0,ALLSTATE,1.5,1,25000,0,0,NA,0,1,0,1,1,1,25,25,740.1515935,21894
6023,1,1,69.13788249,69.13788249,69.13788249,69.13788249,637.6545899,637.6545899,637.6545899,637.6545899,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,25,25,652.7264192,88728
952,2,1,48.80254934,74.66891273,74.66891273,61.73573103,393.6305921,704.0269527,704.0269527,548.8287724,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,FARMERS,5,1,25000,0,1,NA,0,0,0,1,1,1,50,50,670.0487434,46350
5591,4,2,39.83705588,58.80925503,58.80925503,49.32315546,286.0446706,513.7110604,513.7110604,399.8778655,0,1,3,2,2,TRUE,2,0,0,0,2,0.5,0,MISSING,NA,0,NA,1,1,NA,0,0,0,2,2,1,50,50,586.5071177,39663
